,Acc_row_ELBM,Acc_row_SELBM,ARI_row_ELBM,ARI_row_SELBM,ICAS_ELBM,ICAS_SELBM,runtime_ELBM,runtime_SELBM
0,0.23578947368421052,0.47157894736842104,0.32991174017599867,0.4157561982821252,0.5412326955813463,0.32741743217396513,0.2966407000000011,0.3751818
1,0.7178947368421053,0.7852631578947369,0.4803172406560668,0.6201637958195243,0.6314735383100424,0.3075437591035998,0.2567950999999997,0.31664440000000127
2,0.5536842105263158,0.5957894736842105,0.2763366007935077,0.4890765035605223,0.5585402136152677,0.3417646437662865,0.24107250000000136,0.30120900000000006
3,0.6463157894736842,0.4378947368421053,0.38387966254053624,0.4319168897926488,0.6068550730513571,0.30050872571897325,0.27189969999999875,0.31192760000000064
4,0.6568421052631579,0.8821052631578947,0.38839774700960483,0.7090793656869222,0.5201240463801579,0.3049340592304618,0.27400220000000175,0.4060340999999994
5,0.7368421052631579,0.4147368421052632,0.5426038701716916,0.4916396441810978,0.6683815528790367,0.3264975371678316,0.2575901999999992,0.2938391999999972
6,0.6442105263157895,0.5305263157894737,0.3828131088129818,0.504136137780877,0.5833603642647694,0.3301186365395265,0.26948870000000014,0.3162292999999998
7,0.37473684210526315,0.7221052631578947,0.26688392806935674,0.466679675755899,0.6010654550354656,0.42396072730450585,0.2311741000000005,0.2816875000000003
8,0.47157894736842104,0.5810526315789474,0.4783438510206802,0.4783353519680722,0.5736787364100164,0.44226708445363894,0.28138359999999807,0.38428479999999965
9,0.6905263157894737,0.7768421052631579,0.44565427970778165,0.5648849165374676,0.623479968556508,0.3283110492025476,0.27934959999999975,0.2981289000000018
10,0.5052631578947369,0.7642105263157895,0.26495377539934745,0.5084208486635028,0.5973689929220378,0.3536275113596205,0.2444381,0.29258180000000067
11,0.8252631578947368,0.6294736842105263,0.5837429495296123,0.4194370979992107,0.5995269312356242,0.41661091041916426,0.26502660000000233,0.28962020000000166
12,0.4926315789473684,0.7473684210526316,0.6011553717561888,0.5333835015897437,0.6475083063873166,0.302113084337022,0.2490622000000009,0.3159440000000018
13,0.3957894736842105,0.6021052631578947,0.39949874285205206,0.5031688209256825,0.5996460165581285,0.34139559999732394,0.32643720000000087,0.282334800000001
14,0.6147368421052631,0.5305263157894737,0.34436706628257147,0.30743523740187517,0.5850331888546908,0.38673982629304454,0.26270489999999924,0.30242700000000156
15,0.4336842105263158,0.6863157894736842,0.4420284658556641,0.43540270134123554,0.6294580891283111,0.3144680722443493,0.26261200000000073,0.29247020000000035
16,0.7536842105263157,0.6842105263157895,0.5498031632347907,0.49977684747375256,0.5991370383806853,0.3355367818688425,0.2755358000000001,0.2964702000000017
17,0.6736842105263158,0.6610526315789473,0.40094054968247583,0.5453420384877679,0.5683859275316583,0.3376387987878689,0.36034779999999955,0.2981348999999973
18,0.2863157894736842,0.9410526315789474,0.5618216572848651,0.8704457043770565,0.5437700530588672,0.27558276992881103,0.2598653999999989,0.2912852999999984
19,0.6,0.5157894736842106,0.3936087037933499,0.3992900454016896,0.6030781772710964,0.36783693920269966,0.29339729999999875,0.31091969999999947
20,0.7494736842105263,0.7094736842105264,0.5998441195687432,0.42366286664888686,0.6211265500570092,0.3207246817607351,0.25859450000000095,0.29017299999999935
21,0.2863157894736842,0.7642105263157895,0.2771475025045018,0.483649930501621,0.6464436085089691,0.3856650922680408,0.28118929999999764,0.3606459000000015
22,0.3452631578947368,0.5978947368421053,0.2842521656751538,0.42029958569896564,0.6153494302450853,0.42962335382966255,0.25415350000000103,0.2979175000000005
23,0.3873684210526316,0.7894736842105263,0.5805247586226561,0.5356231163076057,0.5617671230299226,0.3915996498310131,0.28060119999999955,0.3064639000000007
24,0.45263157894736844,0.45473684210526316,0.4183972464785154,0.47564563114708275,0.5800120115427171,0.42389052386937875,0.2531753000000023,0.33490540000000024
25,0.4189473684210526,0.3663157894736842,0.43810406464931223,0.27253531231636663,0.5864632125834122,0.34997858882773347,0.2695387000000018,0.36648190000000014
26,0.38526315789473686,0.3410526315789474,0.25524485064049957,0.3252457402732745,0.617403553433058,0.3032736549407179,0.25787309999999763,0.29189050000000094
27,0.5621052631578948,0.5452631578947369,0.39165221322342,0.38029034760504526,0.6198889547300142,0.3457503741551992,0.2558821999999985,0.30266329999999897
