,Acc_row_ELBM,Acc_row_SELBM,ARI_row_ELBM,ARI_row_SELBM,ICAS_ELBM,ICAS_SELBM,runtime_ELBM,runtime_SELBM
0,0.2909277820611668,0.8039064507838601,0.17847371542538362,0.550269933055222,0.624816257989084,0.373501578299434,11.093328799999998,10.991467999999998
1,0.3333333333333333,0.8000514006682087,0.23053686835063864,0.5365263621769274,0.6844284627257518,0.40213156741017214,10.780916600000005,10.994379799999997
2,0.39861218195836545,0.8324338216396813,0.3599686010140294,0.5802537015048321,0.6561710367528542,0.3606953686685561,10.573835200000005,10.848199399999999
3,0.37573888460549987,0.41377537907992806,0.36211561571125955,0.29029059306383265,0.6191720216190068,0.6017271072753181,10.444798300000002,11.155665100000007
4,0.448727833461835,0.9329221279876638,0.41150441052781367,0.8102604453186939,0.694601753869331,0.3035645810385933,10.863184599999997,10.773451400000013
5,0.42199948599331794,0.7293754818812644,0.3845632910543731,0.5360321349111341,0.6684014611296947,0.4731406345189012,10.839717400000012,10.776916199999988
6,0.3795939347211514,0.909277820611668,0.15858771353539783,0.7457182987785006,0.6412608545149954,0.3118963008396862,10.4971381,10.901147100000003
7,0.5265998457979953,0.8236957080442046,0.41013349829389556,0.565044242705074,0.5635211998928837,0.35909966495476964,10.471023000000002,10.636564799999974
8,0.537650989462863,0.829863788229247,0.38059748552505807,0.5736612882418737,0.6471969340141693,0.4282391410688451,10.8930924,10.95961890000001
9,0.6057568748393729,0.707787201233616,0.14318218793552345,0.40028409565420797,0.6757027839599457,0.5503029612228532,10.84158979999998,10.636500399999989
10,0.3191981495759445,0.6312002056026729,0.19785033957663611,0.3849462357260521,0.5898711818144465,0.5795443071595356,10.616362500000008,11.097089899999958
11,0.5497301464919044,0.7959393472115137,0.32484710009902573,0.5192009951340123,0.5948800772359842,0.3838451367195673,10.834951999999987,10.890186999999969
12,0.4739141608840915,0.713698278077615,0.3491650602042283,0.4107788523935336,0.6087130258002189,0.5484573446763983,10.971885499999985,11.522049600000003
13,0.4677460806990491,0.6895399640195322,0.18377274872810992,0.4086866038013992,0.6386672259998272,0.46332776768022377,10.271173000000033,10.899857999999995
14,0.4530968902595734,0.551272166538165,0.22908647560350892,0.4319120223626734,0.6424676499817532,0.563341479510448,11.032720499999982,10.580551000000014
15,0.6001028013364174,0.8391159085068106,0.14018449713993264,0.5516811888498941,0.55674782573046,0.41194139123125206,10.96887670000001,10.988633400000026
16,0.6301721922384991,0.7900282703675148,0.2597618167999948,0.5325110520758456,0.6553324297337202,0.3491241639612739,10.458323599999972,10.50568800000002
17,0.5618093035209458,0.8026214340786431,0.4376811050871526,0.548286530245088,0.6713676468467812,0.44460550526283793,10.598373700000025,11.063082599999973
18,0.6682086867129272,0.7029041377537908,0.31475547204769017,0.4278689293746869,0.6449081569209624,0.5500387442196483,10.820357600000023,11.08853449999998
19,0.41788743253662297,0.8591621691081984,0.4102551477541069,0.6331840838536212,0.6129398535110084,0.4158056936206457,10.676801699999999,11.063939300000015
20,0.37779491133384735,0.6890259573374454,0.3686435442742078,0.43053740342070107,0.6798454341171712,0.47005379631058514,10.282481000000018,11.016443699999968
21,0.6227190953482395,0.661526599845798,0.21056344034304822,0.3630049547674209,0.635954828731786,0.5649320563839779,11.204013400000008,10.798137100000076
22,0.47288614751991775,0.8599331791313287,0.4266100664607258,0.6303808000797306,0.6755349965897569,0.4201925970119603,10.968571999999995,11.037117899999998
23,0.5954767411976356,0.758159856078129,0.30952893244742824,0.496729242802286,0.6397113593184757,0.3757631030857641,10.68433170000003,10.514043499999957
24,0.6473914160884091,0.6851709072217939,0.1992843892050533,0.3910680353498407,0.6544051735571538,0.44540101199298376,10.768229899999938,11.407167100000038
25,0.5921356977640709,0.5510151631971215,0.4311434692001925,0.3710118726030588,0.6608709354076516,0.49138770951504174,10.565872000000013,10.891638199999989
26,0.5373939861218195,0.9300950912361861,0.3495993516503015,0.8037429287600073,0.6379298504168234,0.3001301188782946,10.750719900000036,10.83285909999995
27,0.6142379850938062,0.5764584939604215,0.1467475902544334,0.3999344043837148,0.607570665150893,0.5772481123270918,10.465079400000036,11.143757299999947
28,0.6468774094063223,0.6296581855564123,0.20269230562280577,0.42167770104689156,0.645091484828275,0.5801592429759166,11.192790899999977,10.769920299999967
29,0.599845797995374,0.7769210999742997,0.26837653809257384,0.48501141542220955,0.6500422867959018,0.4981229721695101,10.918129700000009,11.116897999999992
30,0.5574402467232074,0.8571061423798509,0.3337438316174302,0.5985895945579341,0.6502997767916735,0.40298995320985653,10.806826999999998,10.743011200000069
31,0.6147519917758931,0.8959136468774094,0.15124604041977893,0.7259656107474012,0.6279463014015975,0.33797576945872154,10.77184120000004,11.112624100000062
32,0.5710614237985093,0.976869699306091,0.4198310852320847,0.9273603979549386,0.5874053586688377,0.268646010335117,10.900172699999985,10.891870899999958
33,0.7193523515805705,0.5684913903880751,0.4221867238072801,0.3600782954839521,0.6173641085778587,0.4948999448331174,10.744959700000095,10.813171600000032
34,0.5625803135440761,0.8306347982523773,0.35900492694848035,0.5851124167764908,0.6812514224570355,0.3299289150162249,10.571731800000066,11.11168699999996
35,0.6049858648162426,0.8254947314315086,0.19575911759207343,0.576281618842175,0.6560246523365992,0.3325777621363275,11.026157300000023,10.864363400000002
36,0.723207401696222,0.7039321511179646,0.30696616109223496,0.41858272290985693,0.6049770885179878,0.42152277422867623,10.98893899999996,10.846360599999912
37,0.4525828835774865,0.6954510408635313,0.3259175265944738,0.4349206247767733,0.6673883588731844,0.46141068735448787,10.708082300000001,10.800084599999991
38,0.6322282189668466,0.8491390388075045,0.18613928370103197,0.6139287967535683,0.6603937722769733,0.42854162542432156,10.788353200000074,10.882855800000016
39,0.6219480853251093,0.8930866101259316,0.2721826311722829,0.7006669062692958,0.6033918514186074,0.33248266009707966,10.800557499999968,10.79758460000005
40,0.4947314315086096,0.947828321768183,0.40144085606004587,0.847375374178983,0.6778842410870247,0.30310230380617037,10.693286100000023,10.830710700000054
41,0.8015934207144693,0.7198663582626574,0.46436018553724373,0.45334860399450827,0.5645963948578393,0.42817943664167446,10.544537900000023,11.081157800000028
42,0.5283988691852994,0.3700848111025443,0.35342788381886253,0.2823154262940715,0.6624703318169007,0.6045906172584996,11.157285799999954,10.660266099999944
43,0.6466204060652788,0.7388846054998714,0.191693956714685,0.4451548014299505,0.698761219111339,0.4189487513467632,10.613743,10.819096800000011
44,0.46286301721922385,0.7139552814186585,0.4394805146476841,0.4646714426267111,0.6324910915318152,0.5278606649837605,10.817746599999964,11.01320480000004
45,0.4597789771267026,0.8090465176047289,0.20596794971959786,0.5543942316153043,0.656556937747012,0.4487694027816814,19.41642200000001,18.870504400000073
46,0.5492161398098175,0.8260087381135954,0.4206187853513755,0.5634818662273594,0.6425921419846561,0.454574050456075,18.863959400000113,19.3240823000001
47,0.45823695708044204,0.6854279105628374,0.4216400390997011,0.42940585330889164,0.6076648229486727,0.5552536862668964,18.316463799999838,19.440532900000107
48,0.3980981752762786,0.963248522230789,0.3580981243385221,0.8908393097588813,0.6027934568852942,0.2847760275485175,19.012707500000033,19.56777370000009
49,0.6309432022616294,0.8643022359290671,0.23479584085028934,0.6157011819871904,0.6763467319065433,0.3966196309518505,18.98516739999991,19.0897523000001
50,0.42225648933436133,0.8982266769468004,0.34960541224464603,0.7171394690404985,0.6493262151731901,0.3761266839784575,18.3444156999999,18.59880229999999
51,0.47417116422513494,0.7363145720894372,0.24441228728962514,0.4258458637127211,0.5766595540300221,0.5167862457264942,18.8868152,19.692731999999978
52,0.6602415831405808,0.8594191724492418,0.30515933919163074,0.6739512866237947,0.6655225096968671,0.3752315890737839,19.04781479999997,18.973285799999985
53,0.6085839115908507,0.7440246723207402,0.20092924329173617,0.4355804400550074,0.6335365734176852,0.5209538194872614,19.169170300000133,19.406402699999944
54,0.5684913903880751,0.8159856078129015,0.38427126463138667,0.51407926919819,0.6439582410382578,0.435846828557015,18.502157299999908,18.517912300000035
55,0.35954767411976357,0.5093806219480853,0.2376340368178407,0.3809538783535096,0.6431094612091742,0.5607137396748012,19.32303449999995,19.046153000000004
56,0.6186070418915446,0.5713184271395528,0.17993756732512675,0.3814371341416212,0.6574804508460734,0.5118366484501672,18.49850400000014,18.8849138999999
57,0.6694937034181444,0.7368285787715241,0.2418329339519796,0.44465748875143457,0.6510881246869079,0.42009657980902193,19.76529870000013,19.06593500000008
58,0.3276792598303778,0.8483680287843742,0.22987463774105907,0.6134434948550642,0.6087654831629823,0.327803214193816,16.79815769999982,19.290019999999913
59,0.5993317913132871,0.493189411462349,0.25607753979242553,0.4517561182531371,0.6584612647145424,0.5331210358276792,19.974208599999884,19.52442310000015
60,0.39655615523001797,0.9637625289128758,0.37497286902704147,0.8936026477119753,0.6281078504922489,0.27169527305971664,19.078361900000118,18.982427499999858
61,0.6368542791056284,0.8290927782061167,0.3406061275867486,0.5267660071917302,0.7070138922236681,0.4132724930234284,18.890734500000008,18.957305599999927
62,0.6016448213826779,0.5592392701105114,0.14571950537668724,0.39579154588638554,0.662540852099677,0.5095069554693227,19.535891999999876,19.120580100000097
63,0.45361089694166024,0.46903109740426624,0.3496259136471599,0.382350415613268,0.6565795047468475,0.5531600597851825,19.153774800000065,19.380100399999947
64,0.34412747365715757,0.6599845797995374,0.22542164001498574,0.21712636448022596,0.5958891801231521,0.47827337249967394,18.71585529999993,20.37520880000011
65,0.5564122333590337,0.8355178617322025,0.37301625229401864,0.5866573000665297,0.6257761669928475,0.3491469232346074,19.63625490000004,21.02388649999989
66,0.4112053456694937,0.8812644564379337,0.42019527584943867,0.6882236116668732,0.7032491208914511,0.330929488605998,18.86490249999997,18.02976960000001
67,0.6054998714983295,0.694680030840401,0.1716382201298779,0.2790791228785498,0.6641210998293621,0.47848958089762117,17.490483499999982,18.238282400000116
68,0.6535594962734516,0.8062194808532511,0.27018843410664434,0.5301791832911213,0.6488421338148707,0.47256228248697585,18.95313400000009,20.51842939999983
69,0.3145720894371627,0.6715497301464919,0.1738066247495553,0.4505906403771224,0.6464691683004167,0.562526520980474,19.36413730000004,20.25375169999984
70,0.6139809817527628,0.6987920842970958,0.30939959801926814,0.4198584459052765,0.6642513204514412,0.45585398554144174,20.056961699999874,20.55169640000031
71,0.4631200205602673,0.47340015420200465,0.20291177271867417,0.3768981684270178,0.677268749759736,0.5545759685920347,17.925736400000005,24.441467799999828
72,0.8923156001028013,0.6707787201233616,0.6946547677420117,0.3841170170963249,0.6253989110713367,0.4702132765593713,20.03687340000033,19.19698010000002
73,0.7026471344127474,0.8961706502184529,0.41025378490338354,0.720905248485886,0.6668413642967802,0.35575627148102995,19.217583699999977,19.522974800000156
74,0.5134926754047803,0.7422256489334361,0.35775166614387194,0.5453760988699079,0.6671649271351826,0.45723803286964554,19.843941300000097,19.528453400000217
75,0.6026728347468517,0.6412233359033668,0.2843836125520196,0.35439762742570213,0.638807948531944,0.5685680179589641,20.872146799999882,20.293025800000123
76,0.6021588280647648,0.6656386533024929,0.130711487891736,0.3897833621468635,0.6162393143840903,0.47769460898635796,20.04749179999999,20.300957899999958
77,0.5985607812901568,0.6512464662040607,0.3095751252295216,0.43584854230365794,0.6546533308146416,0.5760047427591152,19.25461210000003,20.52588590000005
78,0.6191210485736315,0.8272937548188126,0.15149152386111636,0.635426379138,0.6646589769529945,0.3952283286795692,19.54630830000042,19.767957800000204
79,0.6062708815214598,0.7771781033153431,0.1712084655839262,0.4900831328045717,0.624094726489208,0.39337812140797623,20.073540800000046,19.87307669999973
80,0.7509637625289128,0.9275250578257518,0.4590072718210862,0.7881758984081687,0.5996880231757572,0.29345242500265434,19.365462800000387,19.079578099999708
81,0.30223592906707786,0.47622719095348237,0.20905060685990937,0.41189937318918163,0.642210136912542,0.5457148972357408,19.11070460000019,19.39328230000001
82,0.5923927011051143,0.6121819583654587,0.29020373207693195,0.4527799336713604,0.6369571014480118,0.5766651560395655,19.266464199999973,19.131812900000114
83,0.4250835260858391,0.7098432279619635,0.3518479069830318,0.2881118760476786,0.6556234731636846,0.45678777729536957,19.53613019999966,17.858181899999636
84,0.6563865330249293,0.5697764070932922,0.20693521923495226,0.3346075215310869,0.6846905321232294,0.5720124136914805,20.71922970000014,19.65773440000021
85,0.6057568748393729,0.8694423027499357,0.2896345357785056,0.676576777210308,0.6255042951150873,0.37296540166460235,19.239463200000046,19.55799539999998
86,0.6024158314058082,0.6545875096376252,0.16257512881133757,0.4448438628661473,0.6618667426862748,0.5742639660488762,19.104799000000185,19.215427099999943
87,0.28141865844255975,0.8509380621948085,0.18837837219877987,0.6189044334027558,0.6398588769209519,0.4231850100100417,18.9429339000003,19.862616699999762
88,0.4705731174505269,0.4785402210228733,0.33033264933523354,0.42160954803328127,0.6549991786831009,0.544028293271865,18.83821739999985,20.008548899999823
89,0.6083269082498073,0.9527113852480082,0.13931463894655663,0.8587547593613358,0.6578938266354156,0.2885035449476061,18.982983800000056,19.63226050000003
90,0.6998200976612696,0.727319455152917,0.4323667635839812,0.5055670056930178,0.6499508111561536,0.48831590429384536,19.222095999999965,19.125103599999875
91,0.5893086610125932,0.5399640195322539,0.2668308881988396,0.3930693919579039,0.6162282429110285,0.5682172150064664,19.757851500000015,19.255681900000127
92,0.6039578514520689,0.7743510665638653,0.16780854329341027,0.49841961776608984,0.6591263833504224,0.4999866461159378,19.156800499999918,21.00650659999974
93,0.41069133898740684,0.8583911590850681,0.18834597004000558,0.6509139018809927,0.601410960728805,0.387496543906281,20.578876700000365,18.28976879999982
94,0.42662554613209974,0.6928810074530969,0.4170140888879772,0.25946169543348296,0.6329550605687289,0.4624067957384287,20.88164719999986,20.801941199999874
95,0.5661783603186842,0.889745566692367,0.4223984668336298,0.6891905365283914,0.62424747861193,0.379445540607971,18.744507800000065,21.146925999999894
96,0.4441017733230532,0.6468774094063223,0.4016709686200602,0.21022466308570714,0.6359969802024461,0.4850648282384828,19.939766800000143,20.573553400000037
97,0.462349010537137,0.7206373682857877,0.243617918686146,0.4219911882497776,0.6850133603404785,0.5453733333663745,20.280427000000145,19.967132499999934
98,0.35800565407350293,0.8691852994088923,0.2855876663979775,0.6560579651766174,0.6468709419117802,0.39656728962544063,16.992972700000337,18.567879600000197
99,0.5397070161912105,0.8658442559753277,0.36991764626949725,0.6445507992453238,0.6634933465967343,0.4109343871266693,18.339995100000124,17.305902699999933
